Region,Date,Median Sale Price,Homes Sold,New Listings,Inventory,Inventory MoM ,Days on Market,Days on Market MoM,Days on Market YoY
"Seattle, WA",7/31/2015,$540K,"1,122","1,135","1,101",4.90%,9,1,-3
"Seattle, WA",8/31/2015,$491K,"1,026","1,184","1,163",5.60%,8,-1,-6
"Seattle, WA",9/30/2015,$483K,"1,024",948,"1,079",-7.20%,8,0,-7
"Seattle, WA",10/31/2015,$514K,743,609,805,-25.40%,10,2,-10
"Seattle, WA",11/30/2015,$525K,890,393,630,-21.70%,12,2,-11
"Seattle, WA",12/31/2015,$525K,517,759,718,14.00%,12,0,-15
"Seattle, WA",1/31/2016,$508K,688,894,752,4.70%,8,-4,-6
"Seattle, WA",2/29/2016,$540K,921,"1,247",812,8.00%,8,0,0
"Seattle, WA",3/31/2016,$550K,"1,038","1,340",977,20.30%,8,0,1
"Seattle, WA",4/30/2016,$561K,"1,108","1,361",947,-3.10%,8,0,1
"Seattle, WA",5/31/2016,$575K,"1,425","1,371","1,002",5.80%,8,0,0
"Seattle, WA",6/30/2016,$580K,"1,233","1,315","1,146",14.40%,8,0,0
"Seattle, WA",7/31/2016,$585K,"1,298","1,206","1,119",-2.40%,9,1,0
"Seattle, WA",8/31/2016,$571K,"1,163","1,374","1,324",18.30%,9,0,1
"Seattle, WA",9/30/2016,$570K,"1,082",921,"1,053",-20.50%,9,0,1
"Seattle, WA",10/31/2016,$568K,"1,025",619,762,-27.60%,12,3,2
"Seattle, WA",11/30/2016,$580K,901,405,540,-29.10%,13,1,1
"Seattle, WA",12/31/2016,$580K,637,728,558,3.30%,16,3,4
"Seattle, WA",1/31/2017,$600K,638,789,533,-4.50%,8,-8,0
"Seattle, WA",2/28/2017,$630K,975,"1,211",627,17.60%,8,0,0
"Seattle, WA",3/31/2017,$645K,918,"1,150",688,9.70%,7,-1,-1
"Seattle, WA",4/30/2017,$640K,"1,200","1,414",752,9.30%,7,0,-1
"Seattle, WA",5/31/2017,$679K,"1,285","1,404",822,9.30%,7,0,-1
"Seattle, WA",6/30/2017,$680K,"1,146","1,222",903,9.90%,8,1,0
"Seattle, WA",7/31/2017,$665K,"1,232","1,144",829,-8.20%,8,0,-1
"Seattle, WA",8/31/2017,$665K,"1,027","1,302","1,023",23.40%,8,0,-1
"Seattle, WA",9/30/2017,$653K,"1,078","1,022",910,-11.00%,8,0,-1
"Seattle, WA",10/31/2017,$674K,996,699,636,-30.10%,8,0,-4
"Seattle, WA",11/30/2017,$667K,862,361,394,-38.10%,10,2,-3
"Seattle, WA",12/31/2017,$699K,545,752,485,23.10%,12,2,-4
"Seattle, WA",1/31/2018,$695K,641,805,514,6.00%,7,-5,-1
"Seattle, WA",2/28/2018,$710K,892,"1,229",653,27.00%,7,0,-1
"Seattle, WA",3/31/2018,$740K,995,"1,217",816,25.00%,7,0,0
"Seattle, WA",4/30/2018,$746K,"1,138","1,492","1,049",28.60%,7,0,0
"Seattle, WA",5/31/2018,$725K,"1,108","1,485","1,342",27.90%,7,0,0
"Seattle, WA",6/30/2018,$723K,"1,062","1,230","1,484",10.60%,9,2,1
"Seattle, WA",7/31/2018,$675K,976,"1,119","1,639",10.40%,12,3,4
"Seattle, WA",8/31/2018,$699K,711,"1,442","2,113",28.90%,16,4,8
"Seattle, WA",9/30/2018,$699K,847,"1,047","2,038",-3.50%,14,-2,6
"Seattle, WA",10/31/2018,$680K,748,683,"1,756",-13.80%,25,11,17
"Seattle, WA",11/30/2018,$665K,668,267,"1,281",-27.10%,37,12,27
"Seattle, WA",12/31/2018,$630K,522,784,"1,245",-2.80%,47,10,35
"Seattle, WA",1/31/2019,$667K,686,795,"1,342",7.80%,39,-8,32
"Seattle, WA",2/28/2019,$685K,740,"1,337","1,553",15.70%,18,-21,11
"Seattle, WA",3/31/2019,$700K,"1,010","1,441","1,771",14.00%,9,-9,2
"Seattle, WA",4/30/2019,$710K,"1,149","1,709","2,161",22.00%,10,1,3
"Seattle, WA",5/31/2019,$705K,"1,067","1,339","2,181",0.90%,12,2,5
"Seattle, WA",6/30/2019,$685K,"1,086","1,089","2,065",-5.30%,15,3,6
"Seattle, WA",7/31/2019,$675K,"1,050",967,"1,943",-5.90%,23,8,11
"Seattle, WA",8/31/2019,$675K,828,"1,198","2,054",5.70%,26,3,10
"Seattle, WA",9/30/2019,$699K,945,991,"1,843",-10.30%,18,-8,4
"Seattle, WA",10/31/2019,$666K,864,561,"1,379",-25.20%,25,7,0
"Seattle, WA",11/30/2019,$675K,861,335,977,-29.20%,35,10,-2
"Seattle, WA",12/31/2019,$698K,612,712,842,-13.80%,45,10,-2
"Seattle, WA",1/31/2020,$650K,812,"1,081",944,12.10%,18,-27,-21
"Seattle, WA",2/29/2020,$710K,997,"1,315","1,175",24.50%,7,-11,-11
"Seattle, WA",3/31/2020,$735K,742,923,"1,293",10.00%,6,-1,-3
"Seattle, WA",4/30/2020,$699K,746,"1,259","1,434",10.90%,10,4,0
"Seattle, WA",5/31/2020,$740K,"1,025","1,456","1,556",8.50%,8,-2,-4
"Seattle, WA",6/30/2020,$740K,"1,230","1,646","1,781",14.50%,8,0,-7
"Seattle, WA",7/31/2020,$756K,"1,197","1,748","2,077",16.60%,8,0,-15
"Seattle, WA",8/31/2020,$745K,"1,304","1,658","2,221",6.90%,7,-1,-19
"Seattle, WA",9/30/2020,$747K,"1,300","1,411","2,128",-4.20%,9,2,-9
"Seattle, WA",10/31/2020,$740K,"1,062",808,"1,684",-20.90%,12,3,-13
"Seattle, WA",11/30/2020,$725K,"1,060",650,"1,262",-25.10%,19,7,-16
"Seattle, WA",12/31/2020,$735K,778,982,"1,149",-9.00%,29,10,-16
"Seattle, WA",1/31/2021,$710K,935,"1,039","1,023",-11.00%,12,-17,-6
"Seattle, WA metro area",1/31/2012,$260K,"2,280","3,479","9,909",-3.90%,75,7,-13
"Seattle, WA metro area",2/29/2012,$273K,"2,961","4,124","9,482",-4.30%,69,-6,-20
"Seattle, WA metro area",3/31/2012,$290K,"3,144","4,281","9,414",-0.70%,47,-22,-21
"Seattle, WA metro area",4/30/2012,$299K,"3,571","4,468","9,380",-0.40%,35,-12,-23
"Seattle, WA metro area",5/31/2012,$310K,"3,736","4,199","9,312",-0.70%,31,-4,-20
"Seattle, WA metro area",6/30/2012,$310K,"3,594","3,916","9,172",-1.50%,28,-3,-24
"Seattle, WA metro area",7/31/2012,$312K,"3,783","3,963","9,186",0.20%,30,2,-24
"Seattle, WA metro area",8/31/2012,$313K,"3,098","3,683","9,006",-2.00%,28,-2,-28
"Seattle, WA metro area",9/30/2012,$310K,"3,361","3,230","7,981",-11.40%,32,4,-24
"Seattle, WA metro area",10/31/2012,$320K,"3,138","2,481","7,045",-11.70%,31,-1,-30
"Seattle, WA metro area",11/30/2012,$310K,"3,093","1,784","6,313",-10.40%,37,6,-30
"Seattle, WA metro area",12/31/2012,$290K,"2,280","3,253","6,054",-4.10%,40,3,-28
"Seattle, WA metro area",1/31/2013,$310K,"2,447","3,709","6,147",1.50%,39,-1,-36
"Seattle, WA metro area",2/28/2013,$324K,"3,367","4,416","6,036",-1.80%,23,-16,-46
"Seattle, WA metro area",3/31/2013,$330K,"3,801","4,889","6,460",7.00%,15,-8,-32
"Seattle, WA metro area",4/30/2013,$349K,"4,327","5,639","7,428",15.00%,11,-4,-24
"Seattle, WA metro area",5/31/2013,$350K,"4,160","5,307","8,138",9.60%,12,1,-19
"Seattle, WA metro area",6/30/2013,$363K,"4,511","5,211","8,897",9.30%,12,0,-16
"Seattle, WA metro area",7/31/2013,$355K,"4,347","4,867","9,387",5.50%,14,2,-16
"Seattle, WA metro area",8/31/2013,$355K,"3,682","4,233","9,492",1.10%,17,3,-11
"Seattle, WA metro area",9/30/2013,$350K,"3,804","3,783","8,941",-5.80%,21,4,-11
"Seattle, WA metro area",10/31/2013,$345K,"2,996","2,566","7,842",-12.30%,26,5,-5
"Seattle, WA metro area",11/30/2013,$350K,"3,138","1,794","6,922",-11.70%,34,8,-3
"Seattle, WA metro area",12/31/2013,$330K,"2,194","3,169","6,626",-4.30%,44,10,4
"Seattle, WA metro area",1/31/2014,$349K,"2,464","3,436","6,662",0.50%,39,-5,0
"Seattle, WA metro area",2/28/2014,$342K,"3,257","4,367","6,676",0.20%,23,-16,0
"Seattle, WA metro area",3/31/2014,$355K,"3,747","5,010","7,001",4.90%,15,-8,0
"Seattle, WA metro area",4/30/2014,$365K,"3,996","5,954","7,652",9.30%,13,-2,2
"Seattle, WA metro area",5/31/2014,$385K,"4,376","5,313","8,360",9.30%,12,-1,0
"Seattle, WA metro area",6/30/2014,$380K,"4,388","5,302","9,452",13.10%,13,1,1
"Seattle, WA metro area",7/31/2014,$372K,"4,102","4,554","9,511",0.60%,18,5,4
"Seattle, WA metro area",8/31/2014,$380K,"3,793","4,226","9,333",-1.90%,21,3,4
"Seattle, WA metro area",9/30/2014,$369K,"3,995","3,820","8,616",-7.70%,27,6,6
"Seattle, WA metro area",10/31/2014,$375K,"3,107","2,391","7,316",-15.10%,31,4,5
"Seattle, WA metro area",11/30/2014,$367K,"3,414","1,787","6,201",-15.20%,37,6,3
"Seattle, WA metro area",12/31/2014,$365K,"2,288","3,212","5,829",-6.00%,42,5,-2
"Seattle, WA metro area",1/31/2015,$359K,"2,616","3,902","5,858",0.50%,39,-3,0
"Seattle, WA metro area",2/28/2015,$385K,"3,827","5,121","5,909",0.90%,16,-23,-7
"Seattle, WA metro area",3/31/2015,$400K,"4,383","5,717","6,267",6.10%,10,-6,-5
"Seattle, WA metro area",4/30/2015,$399K,"4,610","5,815","6,714",7.10%,9,-1,-4
"Seattle, WA metro area",5/31/2015,$415K,"5,177","5,651","6,981",4.00%,10,1,-2
"Seattle, WA metro area",6/30/2015,$410K,"5,192","5,326","7,177",2.80%,11,1,-2
"Seattle, WA metro area",7/31/2015,$413K,"4,693","4,805","7,217",0.60%,14,3,-4
"Seattle, WA metro area",8/31/2015,$400K,"4,378","4,351","6,935",-3.90%,13,-1,-8
"Seattle, WA metro area",9/30/2015,$405K,"4,064","3,869","6,264",-9.70%,15,2,-12
"Seattle, WA metro area",10/31/2015,$405K,"3,163","2,421","4,928",-21.30%,17,2,-14
"Seattle, WA metro area",11/30/2015,$400K,"3,851","1,857","4,024",-18.30%,24,7,-13
"Seattle, WA metro area",12/31/2015,$407K,"2,347","3,216","3,994",-0.70%,23,-1,-19
"Seattle, WA metro area",1/31/2016,$405K,"2,762","3,876","4,017",0.60%,13,-10,-26
"Seattle, WA metro area",2/29/2016,$424K,"3,943","5,272","4,339",8.00%,8,-5,-8
"Seattle, WA metro area",3/31/2016,$430K,"4,152","5,880","5,068",16.80%,8,0,-2
"Seattle, WA metro area",4/30/2016,$440K,"4,759","5,948","5,237",3.30%,7,-1,-2
"Seattle, WA metro area",5/31/2016,$465K,"5,529","6,342","6,051",15.50%,8,1,-2
"Seattle, WA metro area",6/30/2016,$450K,"5,113","5,846","6,638",9.70%,8,0,-3
"Seattle, WA metro area",7/31/2016,$450K,"5,296","5,366","6,607",-0.50%,10,2,-4
"Seattle, WA metro area",8/31/2016,$450K,"4,828","5,224","6,916",4.70%,11,1,-2
"Seattle, WA metro area",9/30/2016,$443K,"4,481","3,588","5,758",-16.70%,13,2,-2
"Seattle, WA metro area",10/31/2016,$455K,"4,131","2,681","4,541",-21.10%,15,2,-2
"Seattle, WA metro area",11/30/2016,$460K,"3,839","1,812","3,365",-25.90%,19,4,-5
"Seattle, WA metro area",12/31/2016,$443K,"2,873","3,047","3,051",-9.30%,25,6,2
"Seattle, WA metro area",1/31/2017,$459K,"2,830","3,336","2,851",-6.60%,12,-13,-1
"Seattle, WA metro area",2/28/2017,$485K,"4,004","5,069","3,282",15.10%,8,-4,0
"Seattle, WA metro area",3/31/2017,$503K,"3,769","4,942","3,557",8.40%,7,-1,-1
"Seattle, WA metro area",4/30/2017,$510K,"5,009","6,249","4,143",16.50%,7,0,0
"Seattle, WA metro area",5/31/2017,$525K,"5,498","6,476","4,930",19.00%,7,0,-1
"Seattle, WA metro area",6/30/2017,$530K,"4,936","5,651","5,447",10.50%,8,1,0
"Seattle, WA metro area",7/31/2017,$520K,"5,366","5,384","5,425",-0.40%,8,0,-2
"Seattle, WA metro area",8/31/2017,$510K,"4,696","4,975","5,716",5.40%,10,2,-1
"Seattle, WA metro area",9/30/2017,$513K,"4,598","4,032","4,793",-16.10%,10,0,-3
"Seattle, WA metro area",10/31/2017,$525K,"4,101","2,807","3,552",-25.90%,12,2,-3
"Seattle, WA metro area",11/30/2017,$530K,"3,859","1,637","2,456",-30.90%,15,3,-4
"Seattle, WA metro area",12/31/2017,$513K,"2,508","3,110","2,388",-2.80%,16,1,-9
"Seattle, WA metro area",1/31/2018,$527K,"2,837","3,447","2,485",4.10%,8,-8,-4
"Seattle, WA metro area",2/28/2018,$560K,"3,750","5,174","3,047",22.60%,7,-1,-1
"Seattle, WA metro area",3/31/2018,$580K,"4,161","5,353","3,836",25.90%,7,0,0
"Seattle, WA metro area",4/30/2018,$585K,"4,771","6,909","5,241",36.60%,7,0,0
"Seattle, WA metro area",5/31/2018,$583K,"5,032","6,310","6,487",23.80%,7,0,0
"Seattle, WA metro area",6/30/2018,$575K,"4,746","5,522","7,326",12.90%,9,2,1
"Seattle, WA metro area",7/31/2018,$550K,"4,470","5,236","8,229",12.30%,12,3,4
"Seattle, WA metro area",8/31/2018,$545K,"3,468","5,030","9,136",11.00%,17,5,7
"Seattle, WA metro area",9/30/2018,$550K,"3,762","3,904","8,518",-6.80%,21,4,11
"Seattle, WA metro area",10/31/2018,$550K,"3,349","2,637","7,184",-15.70%,28,7,16
"Seattle, WA metro area",11/30/2018,$540K,"3,085","1,299","5,513",-23.30%,40,12,25
"Seattle, WA metro area",12/31/2018,$520K,"2,295","3,191","5,196",-5.80%,48,8,32
"Seattle, WA metro area",1/31/2019,$545K,"2,811","2,998","5,178",-0.30%,39,-9,31
"Seattle, WA metro area",2/28/2019,$560K,"3,281","5,280","5,770",11.40%,19,-20,12
"Seattle, WA metro area",3/31/2019,$572K,"4,131","5,586","6,257",8.40%,10,-9,3
"Seattle, WA metro area",4/30/2019,$592K,"4,812","6,930","7,776",24.30%,9,-1,2
"Seattle, WA metro area",5/31/2019,$580K,"4,729","5,454","8,017",3.10%,11,2,4
"Seattle, WA metro area",6/30/2019,$560K,"4,711","4,802","7,776",-3.00%,14,3,5
"Seattle, WA metro area",7/31/2019,$560K,"4,539","4,375","7,509",-3.40%,18,4,6
"Seattle, WA metro area",8/31/2019,$540K,"3,790","4,419","7,460",-0.70%,21,3,4
"Seattle, WA metro area",9/30/2019,$560K,"4,058","3,726","6,541",-12.30%,19,-2,-2
"Seattle, WA metro area",10/31/2019,$557K,"3,545","2,312","4,846",-25.90%,23,4,-5
"Seattle, WA metro area",11/30/2019,$570K,"3,681","1,564","3,486",-28.10%,32,9,-8
"Seattle, WA metro area",12/31/2019,$550K,"2,461","3,138","3,214",-7.80%,39,7,-9
"Seattle, WA metro area",1/31/2020,$575K,"2,953","3,951","3,378",5.10%,16,-23,-23
"Seattle, WA metro area",2/29/2020,$590K,"3,710","5,096","4,405",30.40%,7,-9,-12
"Seattle, WA metro area",3/31/2020,$600K,"2,973","3,670","4,813",9.30%,6,-1,-4
"Seattle, WA metro area",4/30/2020,$585K,"2,983","4,702","4,914",2.10%,9,3,0
"Seattle, WA metro area",5/31/2020,$615K,"4,387","5,241","4,788",-2.60%,9,0,-2
"Seattle, WA metro area",6/30/2020,$622K,"5,021","6,020","5,129",7.10%,8,-1,-6
"Seattle, WA metro area",7/31/2020,$630K,"4,976","5,958","5,204",1.50%,7,-1,-11
"Seattle, WA metro area",8/31/2020,$640K,"5,304","5,643","4,969",-4.50%,7,0,-14
"Seattle, WA metro area",9/30/2020,$635K,"5,581","5,161","4,711",-5.20%,7,0,-12
"Seattle, WA metro area",10/31/2020,$630K,"4,477","2,984","3,465",-26.40%,7,0,-16
"Seattle, WA metro area",11/30/2020,$625K,"4,419","2,474","2,475",-28.60%,9,2,-23
"Seattle, WA metro area",12/31/2020,$626K,"2,873","3,371","2,271",-8.20%,10,1,-29
"Seattle, WA metro area",1/31/2021,$655K,"3,100","3,734","2,115",-6.90%,6,-4,-10
"Shoreline, WA",1/31/2012,$247K,42,72,147,8.10%,66,21,-22
"Shoreline, WA",2/29/2012,$235K,53,67,137,-6.80%,76,10,-8
"Shoreline, WA",3/31/2012,$246K,54,83,145,5.80%,25,-51,-28
"Shoreline, WA",4/30/2012,$252K,68,87,151,4.10%,20,-5,-64
"Shoreline, WA",5/31/2012,$297K,62,60,159,5.30%,35,15,-16
"Shoreline, WA",6/30/2012,$294K,60,74,152,-4.40%,18,-17,-25
"Shoreline, WA",7/31/2012,$271K,62,74,149,-2.00%,17,-1,-51
"Shoreline, WA",8/31/2012,$280K,58,69,163,9.40%,29,12,-31
"Shoreline, WA",9/30/2012,$288K,66,45,137,-16.00%,17,-12,-38
"Shoreline, WA",10/31/2012,$285K,53,29,112,-18.20%,34,17,-11
"Shoreline, WA",11/30/2012,$263K,54,18,95,-15.20%,23,-11,-26
"Shoreline, WA",12/31/2012,$240K,29,56,94,-1.10%,64,41,19
"Shoreline, WA",1/31/2013,$265K,29,48,90,-4.30%,83,19,17
"Shoreline, WA",2/28/2013,$310K,59,57,84,-6.70%,16,-67,-60
"Shoreline, WA",3/31/2013,$270K,52,99,102,21.40%,28,12,3
"Shoreline, WA",4/30/2013,$306K,69,105,118,15.70%,12,-16,-8
"Shoreline, WA",5/31/2013,$319K,86,92,121,2.50%,13,1,-22
"Shoreline, WA",6/30/2013,$335K,80,106,141,16.50%,8,-5,-10
"Shoreline, WA",7/31/2013,$334K,80,88,149,5.70%,11,3,-6
"Shoreline, WA",8/31/2013,$346K,72,71,151,1.30%,17,6,-12
"Shoreline, WA",9/30/2013,$324K,67,93,161,6.60%,19,2,2
"Shoreline, WA",10/31/2013,$324K,55,52,130,-19.30%,16,-3,-18
"Shoreline, WA",11/30/2013,$331K,69,37,111,-14.60%,29,13,6
"Shoreline, WA",12/31/2013,$315K,49,51,107,-3.60%,38,9,-26
"Shoreline, WA",1/31/2014,$325K,33,74,113,5.60%,32,-6,-51
"Shoreline, WA",2/28/2014,$355K,71,90,122,8.00%,16,-16,0
"Shoreline, WA",3/31/2014,$347K,74,76,97,-20.50%,11,-5,-17
"Shoreline, WA",4/30/2014,$341K,86,107,125,28.90%,8,-3,-4
"Shoreline, WA",5/31/2014,$340K,75,95,133,6.40%,14,6,1
"Shoreline, WA",6/30/2014,$355K,83,108,148,11.30%,8,-6,0
"Shoreline, WA",7/31/2014,$351K,92,89,141,-4.70%,11,3,0
"Shoreline, WA",8/31/2014,$350K,62,81,141,0.00%,14,3,-3
"Shoreline, WA",9/30/2014,$345K,81,77,138,-2.10%,20,6,1
"Shoreline, WA",10/31/2014,$348K,61,44,118,-14.50%,23,3,7
"Shoreline, WA",11/30/2014,$342K,62,30,84,-28.80%,24,1,-5
"Shoreline, WA",12/31/2014,$350K,49,50,74,-11.90%,45,21,7
"Shoreline, WA",1/31/2015,$384K,53,70,75,1.40%,11,-34,-21
"Shoreline, WA",2/28/2015,$375K,72,89,79,5.30%,10,-1,-6
"Shoreline, WA",3/31/2015,$395K,90,99,78,-1.30%,10,0,-1
"Shoreline, WA",4/30/2015,$390K,83,114,96,23.10%,7,-3,-1
"Shoreline, WA",5/31/2015,$388K,94,122,107,11.50%,8,1,-6
"Shoreline, WA",6/30/2015,$397K,112,110,93,-13.10%,8,0,0
"Shoreline, WA",7/31/2015,$398K,106,79,81,-12.90%,9,1,-2
"Shoreline, WA",8/31/2015,$400K,83,75,78,-3.70%,8,-1,-6
"Shoreline, WA",9/30/2015,$388K,69,65,48,-38.50%,8,0,-12
"Shoreline, WA",10/31/2015,$399K,80,47,41,-14.60%,9,1,-14
"Shoreline, WA",11/30/2015,$412K,64,26,35,-14.60%,9,0,-15
"Shoreline, WA",12/31/2015,$408K,36,47,40,14.30%,7,-2,-38
"Shoreline, WA",1/31/2016,$462K,37,71,49,22.50%,6,-1,-5
"Shoreline, WA",2/29/2016,$416K,70,88,52,6.10%,7,1,-3
"Shoreline, WA",3/31/2016,$479K,73,83,50,-3.80%,7,0,-3
"Shoreline, WA",4/30/2016,$440K,83,82,56,12.00%,7,0,0
"Shoreline, WA",5/31/2016,$463K,76,116,69,23.20%,8,1,0
"Shoreline, WA",6/30/2016,$458K,87,108,91,31.90%,7,-1,-1
"Shoreline, WA",7/31/2016,$444K,90,102,93,2.20%,8,1,-1
"Shoreline, WA",8/31/2016,$430K,73,91,99,6.50%,8,0,0
"Shoreline, WA",9/30/2016,$423K,75,59,81,-18.20%,11,3,3
"Shoreline, WA",10/31/2016,$455K,67,51,65,-19.80%,17,6,8
"Shoreline, WA",11/30/2016,$458K,62,24,37,-43.10%,9,-8,0
"Shoreline, WA",12/31/2016,$467K,50,43,37,0.00%,18,9,11
"Shoreline, WA",1/31/2017,$493K,44,59,32,-13.50%,8,-10,2
"Shoreline, WA",2/28/2017,$510K,73,75,38,18.80%,7,-1,0
"Shoreline, WA",3/31/2017,$550K,64,90,52,36.80%,7,0,0
"Shoreline, WA",4/30/2017,$535K,85,80,43,-17.30%,7,0,0
"Shoreline, WA",5/31/2017,$550K,80,109,60,39.50%,7,0,-1
"Shoreline, WA",6/30/2017,$545K,80,95,77,28.30%,7,0,0
"Shoreline, WA",7/31/2017,$570K,86,95,73,-5.20%,7,0,-1
"Shoreline, WA",8/31/2017,$589K,81,79,83,13.70%,8,1,0
"Shoreline, WA",9/30/2017,$530K,71,69,67,-19.30%,9,1,-2
"Shoreline, WA",10/31/2017,$553K,75,61,50,-25.40%,8,-1,-9
"Shoreline, WA",11/30/2017,$552K,55,19,26,-48.00%,8,0,-1
"Shoreline, WA",12/31/2017,$625K,50,60,32,23.10%,17,9,-1
"Shoreline, WA",1/31/2018,$615K,61,49,31,-3.10%,8,-9,0
"Shoreline, WA",2/28/2018,$649K,59,74,37,19.40%,7,-1,0
"Shoreline, WA",3/31/2018,$643K,55,79,42,13.50%,7,0,0
"Shoreline, WA",4/30/2018,$638K,72,95,59,40.50%,7,0,0
"Shoreline, WA",5/31/2018,$627K,73,113,92,55.90%,8,1,1
"Shoreline, WA",6/30/2018,$613K,72,102,126,37.00%,10,2,3
"Shoreline, WA",7/31/2018,$575K,62,90,139,10.30%,12,2,5
"Shoreline, WA",8/31/2018,$578K,52,98,165,18.70%,21,9,13
"Shoreline, WA",9/30/2018,$558K,65,68,144,-12.70%,14,-7,5
"Shoreline, WA",10/31/2018,$602K,55,39,117,-18.80%,24,10,16
"Shoreline, WA",11/30/2018,$540K,43,26,88,-24.80%,40,16,32
"Shoreline, WA",12/31/2018,$585K,53,61,92,4.50%,46,6,29
"Shoreline, WA",1/31/2019,$602K,46,53,99,7.60%,30,-16,22
"Shoreline, WA",2/28/2019,$567K,49,92,109,10.10%,16,-14,9
"Shoreline, WA",3/31/2019,$595K,69,103,129,18.30%,13,-3,6
"Shoreline, WA",4/30/2019,$556K,78,129,149,15.50%,10,-3,3
"Shoreline, WA",5/31/2019,$590K,95,105,152,2.00%,11,1,3
"Shoreline, WA",6/30/2019,$595K,84,96,155,2.00%,12,1,2
"Shoreline, WA",7/31/2019,$578K,88,65,136,-12.30%,16,4,4
"Shoreline, WA",8/31/2019,$580K,62,72,124,-8.80%,29,13,8
"Shoreline, WA",9/30/2019,$585K,67,77,127,2.40%,13,-16,-1
"Shoreline, WA",10/31/2019,$568K,52,48,96,-24.40%,20,7,-4
"Shoreline, WA",11/30/2019,$610K,78,30,71,-26.00%,27,7,-13
"Shoreline, WA",12/31/2019,$600K,61,37,44,-38.00%,43,16,-3
"Shoreline, WA",1/31/2020,$616K,56,65,47,6.80%,45,2,15
"Shoreline, WA",2/29/2020,$614K,68,87,70,48.90%,6,-39,-10
"Shoreline, WA",3/31/2020,$595K,51,55,60,-14.30%,6,0,-7
"Shoreline, WA",4/30/2020,$606K,53,87,66,10.00%,15,9,5
"Shoreline, WA",5/31/2020,$637K,82,89,62,-6.10%,7,-8,-4
"Shoreline, WA",6/30/2020,$675K,83,100,65,4.80%,7,0,-5
"Shoreline, WA",7/31/2020,$660K,93,104,66,1.50%,7,0,-9
"Shoreline, WA",8/31/2020,$679K,89,105,90,36.40%,7,0,-22
"Shoreline, WA",9/30/2020,$650K,73,94,94,4.40%,7,0,-6
"Shoreline, WA",10/31/2020,$645K,74,49,57,-39.40%,8,1,-12
"Shoreline, WA",11/30/2020,$650K,93,48,41,-28.10%,19,11,-8
"Shoreline, WA",12/31/2020,$700K,49,55,36,-12.20%,8,-11,-35
"Shoreline, WA",1/31/2021,$638K,55,59,30,-16.70%,7,-1,-38
"Snoqualmie, WA",1/31/2012,$377K,20,24,82,-18.00%,143,-7,-7
"Snoqualmie, WA",2/29/2012,$439K,30,48,83,1.20%,131,-12,-22
"Snoqualmie, WA",3/31/2012,$412K,27,41,85,2.40%,94,-37,25
"Snoqualmie, WA",4/30/2012,$443K,29,36,86,1.20%,49,-45,-59
"Snoqualmie, WA",5/31/2012,$448K,28,27,86,0.00%,54,5,-109
"Snoqualmie, WA",6/30/2012,$423K,22,30,85,-1.20%,57,3,-23
"Snoqualmie, WA",7/31/2012,$415K,46,32,81,-4.70%,41,-16,-8
"Snoqualmie, WA",8/31/2012,$396K,33,29,80,-1.20%,41,0,-40
"Snoqualmie, WA",9/30/2012,$412K,23,23,72,-10.00%,38,-3,-30
"Snoqualmie, WA",10/31/2012,$420K,27,35,72,0.00%,58,20,-53
"Snoqualmie, WA",11/30/2012,$425K,35,49,92,27.80%,36,-22,-56
"Snoqualmie, WA",12/31/2012,$435K,14,26,66,-28.30%,47,11,-103
"Snoqualmie, WA",1/31/2013,$428K,33,24,57,-13.60%,44,-3,-99
"Snoqualmie, WA",2/28/2013,$445K,39,39,57,0.00%,30,-14,-101
"Snoqualmie, WA",3/31/2013,$460K,37,56,62,8.80%,33,3,-61
"Snoqualmie, WA",4/30/2013,$415K,39,47,66,6.50%,17,-16,-32
"Snoqualmie, WA",5/31/2013,$470K,35,44,64,-3.00%,23,6,-31
"Snoqualmie, WA",6/30/2013,$435K,47,63,89,39.10%,8,-15,-49
"Snoqualmie, WA",7/31/2013,$475K,31,46,103,15.70%,10,2,-31
"Snoqualmie, WA",8/31/2013,$405K,34,40,99,-3.90%,26,16,-15
"Snoqualmie, WA",9/30/2013,$402K,40,30,97,-2.00%,42,16,4
"Snoqualmie, WA",10/31/2013,$382K,21,23,92,-5.20%,37,-5,-21
"Snoqualmie, WA",11/30/2013,$507K,33,8,73,-20.70%,36,-1,0
"Snoqualmie, WA",12/31/2013,$371K,18,29,62,-15.10%,60,24,13
"Snoqualmie, WA",1/31/2014,$440K,33,42,80,29.00%,88,28,44
"Snoqualmie, WA",2/28/2014,$455K,30,51,87,8.70%,32,-56,2
"Snoqualmie, WA",3/31/2014,$441K,32,36,70,-19.50%,13,-19,-20
"Snoqualmie, WA",4/30/2014,$499K,41,92,66,-5.70%,20,7,3
"Snoqualmie, WA",5/31/2014,$482K,50,43,70,6.10%,17,-3,-6
"Snoqualmie, WA",6/30/2014,$520K,45,53,87,24.30%,17,0,9
"Snoqualmie, WA",7/31/2014,$528K,49,39,82,-5.70%,15,-2,5
"Snoqualmie, WA",8/31/2014,$530K,51,30,76,-7.30%,21,6,-5
"Snoqualmie, WA",9/30/2014,$433K,44,29,68,-10.50%,41,20,-1
"Snoqualmie, WA",10/31/2014,$491K,24,11,55,-19.10%,35,-6,-2
"Snoqualmie, WA",11/30/2014,$564K,26,20,54,-1.80%,38,3,2
"Snoqualmie, WA",12/31/2014,$555K,21,25,50,-7.40%,90,52,30
